Rank,Word,Word in English,Happiness Score,Standard Deviation of Ratings
8187.0,weg,weg,4.73,1.22
8188.0,bwoy,bwoy,4.73,1.54
8189.0,'i,'i,4.72,1.2
8190.0,43d,43d,4.72,1.16
8191.0,a3,a3,4.72,1.13
8192.0,alien,alien,4.72,1.63
8193.0,assume,assume,4.72,1.18
8194.0,bent,bent,4.72,1.57
8195.0,bestie,bestie,4.72,1.55
8196.0,citing,citing,4.72,1.44
8197.0,claims,claims,4.72,1.44
8198.0,condition,condition,4.72,1.34
8199.0,ct,ct,4.72,1.28
8200.0,d,d,4.72,0.9
8201.0,dealer,dealer,4.72,1.8
8202.0,depends,depends,4.72,0.88
8203.0,e,e,4.72,0.9
8204.0,estas,estas,4.72,1.03
8205.0,fits,fits,4.72,1.78
8206.0,government's,government's,4.72,1.73
8207.0,guessing,guessing,4.72,1.63
8208.0,huh,huh,4.72,1.39
8209.0,loca,loca,4.72,1.54
8210.0,medical,medical,5.0,0.0
8211.0,meh,meh,4.72,1.13
8212.0,melhor,melhor,4.72,1.36
8213.0,offset,offset,4.72,1.2
8214.0,period,period,4.72,1.43
8215.0,pulmonary,pulmonary,4.72,1.39
8216.0,redman,redman,4.72,1.5
8217.0,repeatedly,repeatedly,4.72,0.95
8218.0,ses,ses,4.72,1.2
8219.0,sum1,sum1,4.72,1.54
8220.0,surrounded,surrounded,4.72,1.55
8221.0,tho,tho,4.72,1.25
8222.0,umm,umm,4.72,1.5
8223.0,underneath,underneath,4.72,1.23
8224.0,vai,vai,4.72,0.81
8225.0,wake,wake,4.72,1.65
8226.0,wird,wird,4.72,1.11
8227.0,wk,wk,4.72,0.93
8228.0,wo,wo,4.72,1.28
8229.0,doesn,doesn,4.71,1.22
8230.0,ei,ei,4.71,0.89
8231.0,induced,induced,4.71,1.65
8232.0,interference,interference,4.71,1.73
8233.0,komm,komm,4.71,1.12
8234.0,obligations,obligations,4.71,1.61
8235.0,perder,perder,4.71,1.26
8236.0,pues,pues,4.71,1.58
8237.0,tus,tus,4.71,1.37
8238.0,voel,voel,4.71,1.13
8239.0,boundaries,boundaries,4.7,1.56
8240.0,affairs,affairs,4.7,1.59
8241.0,almost,almost,4.7,1.04
8242.0,boi,boi,4.7,1.17
8243.0,c,c,4.7,0.84
8244.0,chasing,chasing,4.7,1.37
8245.0,corporate,corporate,4.7,1.53
8246.0,corps,corps,4.7,1.45
8247.0,cos,cos,4.7,0.76
8248.0,crossed,crossed,4.7,1.37
8249.0,duty,duty,4.7,1.27
8250.0,except,except,4.7,1.4
8251.0,excessive,excessive,4.7,1.76
8252.0,geef,geef,4.7,1.22
8253.0,gue,gue,4.7,0.99
8254.0,hella,hella,4.7,1.56
8255.0,hound,hound,4.7,1.58
8256.0,however,however,4.7,0.97
8257.0,inc,inc,4.7,1.23
8258.0,isso,isso,4.7,1.07
8259.0,kno,kno,4.7,0.86
8260.0,lawmakers,lawmakers,4.7,1.46
8261.0,legislative,legislative,4.7,1.54
8262.0,legislature,legislature,4.7,1.53
8263.0,loc,loc,4.7,1.11
8264.0,los,los,4.7,1.18
8265.0,mau,mau,4.7,0.93
8266.0,maybe,maybe,4.7,1.11
8267.0,mere,mere,4.7,1.31
8268.0,nail,nail,4.7,1.43
8269.0,neva,neva,4.7,0.99
8270.0,nichts,nichts,4.7,1.18
8271.0,nuh,nuh,4.7,1.39
8272.0,nya,nya,4.7,0.74
8273.0,payment,payment,4.7,2.0
8274.0,pullin,pullin,4.7,1.42
8275.0,rocky,rocky,4.7,1.73
8276.0,sd,sd,4.7,1.31
8277.0,senate,senate,4.7,1.42
8278.0,ser,ser,4.7,1.09
8279.0,serbian,serbian,4.7,1.33
8280.0,seriously,seriously,4.7,1.56
8281.0,slight,slight,4.7,1.05
8282.0,striking,striking,4.7,1.88
8283.0,tweeps,tweeps,4.7,1.66
8284.0,wrk,wrk,4.7,1.54
8285.0,wth,wth,4.7,1.05
8286.0,yet,yet,4.7,0.79
8287.0,frontin,frontin,4.69,1.56
8288.0,iets,iets,4.69,1.12
8289.0,sind,sind,4.69,1.26
8290.0,weh,weh,4.69,1.21
8291.0,shakes,shakes,4.69,1.82
8292.0,uns,uns,4.69,1.19
8293.0,zou,zou,4.69,1.48
8294.0,pasar,pasar,4.68,1.09
8295.0,ab,ab,4.68,1.36
8296.0,ba,ba,4.68,1.28
8297.0,bodies,bodies,4.68,1.62
8298.0,borrowed,borrowed,4.68,1.43
8299.0,clinical,clinical,4.8,0.4
8300.0,cross,cross,4.68,1.71
8301.0,curb,curb,4.68,1.28
8302.0,cuz,cuz,4.68,1.72
8303.0,deputy,deputy,4.68,1.35
8304.0,doen,doen,4.68,0.98
8305.0,dun,dun,4.68,1.39
8306.0,einen,einen,4.68,1.11
8307.0,gibt,gibt,4.68,1.24
8308.0,har,har,4.68,1.38
8309.0,how,how,4.68,1.02
8310.0,inevitable,inevitable,4.68,1.36
8311.0,institutions,institutions,4.68,1.68
8312.0,islam,islam,4.68,2.33
8313.0,knives,knives,4.68,2.09
8314.0,kono,kono,4.68,1.15
8315.0,nem,nem,4.68,1.1
8316.0,oldest,oldest,4.68,1.65
8317.0,op,op,4.68,0.74
8318.0,overcast,overcast,4.68,1.66
8319.0,patient's,patient's,4.68,1.58
8320.0,pq,pq,4.68,1.17
8321.0,qtr,qtr,4.68,1.17
8322.0,rapper,rapper,4.68,1.97
8323.0,requires,requires,4.68,1.02
8324.0,ruling,ruling,4.68,1.45
8325.0,shady,shady,4.68,1.71
8326.0,sodium,sodium,5.0,0.0
8327.0,spots,spots,4.68,1.41
8328.0,threw,threw,4.68,1.06
8329.0,uu,uu,4.68,1.22
8330.0,wereld,wereld,4.68,1.15
8331.0,wht,wht,4.68,1.3
8332.0,wir,wir,4.68,1.32
8333.0,bg,bg,4.67,0.92
8334.0,bump,bump,4.67,1.42
8335.0,dein,dein,4.67,1.14
8336.0,dependence,dependence,4.67,1.96
8337.0,flesh,flesh,4.67,1.56
8338.0,hustle,hustle,4.67,1.69
8339.0,immer,immer,4.67,1.05
8340.0,nooit,nooit,4.67,1.48
8341.0,dicen,dicen,4.67,1.14
8342.0,tumble,tumble,4.67,1.7
8343.0,13th,13th,4.66,1.69
8344.0,agora,agora,4.66,1.61
8345.0,borrow,borrow,4.66,1.57
8346.0,drip,drip,4.66,1.39
8347.0,forms,forms,4.66,1.33
8348.0,freakin,freakin,4.66,1.86
8349.0,ga,ga,4.66,0.87
8350.0,hole,hole,4.66,0.96
8351.0,if,if,4.66,0.89
8352.0,inquiry,inquiry,4.66,1.38
8353.0,islamic,islamic,4.66,1.52
8354.0,iz,iz,4.66,1.19
8355.0,minor,minor,4.66,1.26
8356.0,nach,nach,4.66,1.29
8357.0,nuttin,nuttin,4.66,1.38
8358.0,odd,odd,4.66,1.65
8359.0,pile,pile,4.66,0.89
8360.0,punk,punk,4.66,1.52
8361.0,quisiera,quisiera,4.66,1.41
8362.0,ruff,ruff,4.66,1.62
8363.0,seu,seu,4.66,1.15
8364.0,shorty,shorty,4.66,1.47
8365.0,strung,strung,4.66,1.33
8366.0,ter,ter,4.66,0.94
8367.0,theres,theres,4.66,1.24
8368.0,tua,tua,4.66,1.14
8369.0,um,um,4.66,0.92
8370.0,v,v,4.66,1.3
8371.0,wanting,wanting,4.66,1.48
8372.0,yeltsin,yeltsin,4.66,1.06
8373.0,yur,yur,4.66,1.33
8374.0,indirect,indirect,4.65,1.39
8375.0,rappin,rappin,4.65,1.91
8376.0,raps,raps,4.65,1.74
8377.0,stripped,stripped,4.65,1.93
8378.0,tire,tire,4.65,1.49
8379.0,undone,undone,4.65,1.23
8380.0,wolves,wolves,4.65,2.28
8381.0,mek,mek,4.65,0.84
8382.0,b3,b3,4.64,0.98
8383.0,crazy,crazy,4.64,2.26
8384.0,dry,dry,4.6,0.8
8385.0,euch,euch,4.64,1.19
8386.0,f,f,4.64,1.47
8387.0,freak,freak,4.64,1.92
8388.0,freaky,freaky,4.64,1.95
8389.0,fucking,fucking,4.64,2.93
8390.0,fuera,fuera,4.64,1.16
8391.0,ganz,ganz,4.64,1.32
8392.0,government,government,4.64,1.64
8393.0,heb,heb,4.64,0.94
8394.0,hv,hv,4.64,1.14
8395.0,ini,ini,4.64,1.12
8396.0,kijk,kijk,4.64,1.26
8397.0,lbs,lbs,4.64,1.1
8398.0,left,left,5.0,0.0
8399.0,lust,lust,4.64,2.04
8400.0,muslim,muslim,4.64,1.7
8401.0,nj,nj,4.64,1.08
8402.0,po,po,4.64,1.31
8403.0,pretend,pretend,4.64,1.27
8404.0,que,que,4.64,1.4
8405.0,slit,slit,4.64,1.51
8406.0,soviet,soviet,4.64,1.34
8407.0,un,un,4.64,0.72
8408.0,yer,yer,4.64,1.12
8409.0,compton,compton,4.63,1.42
8410.0,fragments,fragments,4.63,1.55
8411.0,geht,geht,4.63,1.32
8412.0,stares,stares,4.63,1.5
8413.0,stiff,stiff,4.63,1.68
8414.0,wasn,wasn,4.63,1.27
8415.0,zij,zij,4.63,1.47
8416.0,**municipal,**municipal,4.62,1.35
8417.0,altijd,altijd,4.62,1.32
8418.0,bull,bull,4.62,1.31
8419.0,bureau,bureau,4.62,1.29
8420.0,dick,dick,4.62,1.78
8421.0,diet,diet,4.6,0.8
8422.0,gasoline,gasoline,4.62,1.46
8423.0,gov,gov,4.62,1.5
8424.0,governments,governments,4.62,1.7
8425.0,gray,gray,4.62,1.34
8426.0,holes,holes,4.62,0.97
8427.0,holler,holler,4.62,1.43
8428.0,lease,lease,4.62,1.26
8429.0,lebanon,lebanon,4.62,1.35
8430.0,noone,noone,4.62,1.4
8431.0,ol',ol',4.62,1.6
8432.0,out,out,4.62,1.05
8433.0,palestinian,palestinian,4.62,1.6
8434.0,past,past,5.0,0.0
8435.0,peasants,peasants,4.62,1.61
8436.0,pigs,pigs,4.62,2.03
8437.0,pressed,pressed,4.62,1.31
8438.0,serbs,serbs,4.62,1.37
8439.0,short-term,short-term,4.62,1.31
8440.0,wid,wid,4.62,1.07
8441.0,year-ago,year-ago,4.62,1.46
8442.0,atomic,atomic,4.61,1.79
8443.0,daze,daze,4.61,1.44
8444.0,feds,feds,4.61,2.2
8445.0,ib,ib,4.61,1.4
8446.0,jij,jij,4.61,1.13
8447.0,inspection,inspection,4.61,1.55
8448.0,dit,dit,4.6,1.28
8449.0,76th,76th,4.6,1.09
8450.0,bind,bind,4.6,1.78
8451.0,bound,bound,4.6,1.36
8452.0,bruh,bruh,4.6,1.2
8453.0,commercial,commercial,4.6,1.62
8454.0,dar,dar,4.6,1.21
8455.0,differences,differences,4.6,1.4
8456.0,fiscal,fiscal,4.6,1.36
8457.0,flames,flames,4.6,1.87
8458.0,half,half,5.0,0.0
8459.0,ik,ik,4.6,0.95
8460.0,jg,jg,4.6,1.07
8461.0,later,later,4.6,1.36
8462.0,lemme,lemme,4.6,1.12
8463.0,li,li,4.6,1.16
8464.0,little,little,4.6,1.34
8465.0,mal,mal,4.6,1.37
8466.0,nme,nme,4.6,0.78
8467.0,nunca,nunca,4.6,1.03
8468.0,obligation,obligation,4.6,1.41
8469.0,pretax,pretax,4.6,1.46
8470.0,q,q,4.6,0.97
8471.0,recall,recall,4.6,2.28
8472.0,sack,sack,4.6,1.5
8473.0,shawty,shawty,4.6,1.75
8474.0,sticky,sticky,4.6,1.32
8475.0,tight,tight,4.6,1.25
8476.0,trigger,trigger,4.6,1.95
8477.0,under,under,4.6,1.31
8478.0,used,used,4.6,1.48
8479.0,vs,vs,4.6,0.83
8480.0,was,was,4.6,0.81
8481.0,bark,bark,4.59,1.85
8482.0,disguise,disguise,4.59,1.38
8483.0,gots,gots,4.59,1.48
8484.0,och,och,4.59,1.1
8485.0,seldom,seldom,4.59,1.52
8486.0,dir,dir,4.58,0.94
8487.0,tarde,tarde,4.58,1.43
8488.0,aan,aan,4.58,1.34
8489.0,als,als,4.58,1.09
8490.0,although,although,4.58,1.33
8491.0,bgt,bgt,4.58,1.25
8492.0,busy,busy,4.58,1.83
8493.0,c-includes,c-includes,4.58,1.28
8494.0,cit,cit,4.58,1.21
8495.0,congressional,congressional,4.58,1.75
8496.0,differ,differ,4.58,1.34
8497.0,emo,emo,4.58,1.39
8498.0,excuse,excuse,4.58,1.53
8499.0,fighter,fighter,4.58,1.65
8500.0,gtgt,gtgt,4.58,1.44
8501.0,gunna,gunna,4.58,1.2
8502.0,hazy,hazy,4.58,1.49
8503.0,hit,hit,4.58,1.81
8504.0,insisted,insisted,4.58,1.34
8505.0,inspector,inspector,4.58,1.31
8506.0,institution,institution,4.58,1.58
8507.0,jigga,jigga,4.58,1.37
8508.0,jurors,jurors,4.58,1.4
8509.0,kom,kom,4.58,1.21
8510.0,lls,lls,4.58,1.43
8511.0,lock,lock,4.6,0.8
8512.0,police,police,4.58,1.85
8513.0,radical,radical,4.58,1.62
8514.0,saudi,saudi,4.58,1.43
8515.0,senator,senator,4.58,1.43
8516.0,stops,stops,4.58,1.21
8517.0,whatever,whatever,4.58,0.99
8518.0,durch,durch,4.57,1.47
8519.0,unreal,unreal,4.57,1.67
8520.0,zal,zal,4.57,1.19
8521.0,dose,dose,5.0,0.0
8522.0,uit,uit,4.56,1.38
8523.0,-p,-p,4.56,1.21
8524.0,ads,ads,4.56,1.84
8525.0,anymore,anymore,4.56,1.16
8526.0,auf,auf,4.56,1.15
8527.0,blade,blade,4.56,1.62
8528.0,blues,blues,4.56,1.98
8529.0,bout,bout,4.56,1.33
8530.0,boxing,boxing,4.56,1.85
8531.0,broker,broker,4.56,1.57
8532.0,bust,bust,4.56,1.64
8533.0,crunk,crunk,4.56,1.73
8534.0,gon,gon,4.56,1.2
8535.0,grey,grey,4.56,1.64
8536.0,hoe,hoe,4.56,1.2
8537.0,kuwait,kuwait,4.56,1.68
8538.0,merely,merely,4.56,1.15
8539.0,outta,outta,4.56,1.13
8540.0,queda,queda,4.56,1.15
8541.0,seh,seh,4.56,1.5
8542.0,stoned,stoned,4.56,2.21
8543.0,w/o,w/o,4.56,1.3
8544.0,yg,yg,4.56,1.05
8545.0,separately,separately,4.55,1.51
8546.0,uhh,uhh,4.55,1.24
8547.0,gaat,gaat,4.55,1.29
8548.0,appendix,appendix,4.54,1.24
8549.0,arbitrary,arbitrary,4.54,1.5
8550.0,axe,axe,4.54,1.86
8551.0,beneath,beneath,4.54,1.13
8552.0,bit,bit,4.54,1.13
8553.0,blocks,blocks,4.54,1.42
8554.0,bom,bom,4.54,1.46
8555.0,caused,caused,4.54,0.91
8556.0,command,command,4.54,1.58
8557.0,conn,conn,4.54,1.43
8558.0,conservative,conservative,4.54,1.95
8559.0,depois,depois,4.54,1.34
8560.0,eh,eh,4.54,1.2
8561.0,er,er,4.54,1.11
8562.0,gah,gah,4.54,1.37
8563.0,gut,gut,4.54,1.07
8564.0,hw,hw,4.54,1.18
8565.0,ima,ima,4.54,1.23
8566.0,institutional,institutional,4.54,1.94
8567.0,iv,iv,4.54,1.67
8568.0,ludacris,ludacris,4.54,1.75
8569.0,narrow,narrow,4.54,0.99
8570.0,oder,oder,4.54,1.27
8571.0,pending,pending,3.8,1.6
8572.0,pirate,pirate,4.54,2.21
8573.0,prolly,prolly,4.54,1.2
8574.0,regulation,regulation,4.54,1.46
8575.0,rs,rs,4.54,1.47
8576.0,senators,senators,4.54,1.73
8577.0,sheesh,sheesh,4.54,1.51
8578.0,terms,terms,4.54,1.05
8579.0,twisting,twisting,4.54,1.4
8580.0,urged,urged,4.54,1.3
8581.0,chains,chains,4.53,1.77
8582.0,chloride,chloride,5.0,0.0
8583.0,waits,waits,4.53,1.24
8584.0,6am,6am,4.52,1.67
8585.0,blew,blew,4.52,1.47
8586.0,clique,clique,4.52,1.91
8587.0,crucial,crucial,4.52,1.54
8588.0,dependent,dependent,4.52,1.61
8589.0,former,former,4.52,1.43
8590.0,gak,gak,4.52,1.33
8591.0,hadn,hadn,4.52,1.15
8592.0,investigations,investigations,4.52,1.3
8593.0,leave,leave,4.52,1.33
8594.0,muss,muss,4.52,1.07
8595.0,omfg,omfg,4.52,2.07
8596.0,previously,previously,4.52,1.33
8597.0,rule,rule,4.52,1.53
8598.0,shud,shud,4.52,1.2
8599.0,small,small,4.52,1.36
8600.0,und,und,4.52,1.15
8601.0,utterly,utterly,4.52,1.71
8602.0,weight,weight,5.2,1.6
8603.0,cocked,cocked,4.51,1.7
8604.0,daar,daar,4.51,1.36
8605.0,pill,pill,4.51,1.65
8606.0,ages,ages,4.5,1.46
8607.0,arab,arab,4.5,1.59
8608.0,corporations,corporations,4.5,1.62
8609.0,disposed,disposed,4.5,1.73
8610.0,distance,distance,4.5,1.31
8611.0,dong,dong,4.5,1.39
8612.0,few,few,4.5,0.89
8613.0,govt,govt,4.5,1.87
8614.0,nah,nah,4.5,1.13
8615.0,outst,outst,4.5,1.15
8616.0,palestinians,palestinians,4.5,1.2
8617.0,prob,prob,4.5,1.11
8618.0,randomly,randomly,4.5,1.13
8619.0,regulatory,regulatory,4.5,1.49
8620.0,reverse,reverse,4.5,1.11
8621.0,sangre,sangre,4.5,1.23
8622.0,temporary,temporary,4.5,1.34
8623.0,goo,goo,4.49,1.59
8624.0,couldn,couldn,4.49,1.73
8625.0,army,army,4.48,2.01
8626.0,blow,blow,4.48,1.74
8627.0,bs,bs,4.48,1.33
8628.0,despite,despite,4.48,1.34
8629.0,dunno,dunno,4.48,1.3
8630.0,elections,elections,4.48,1.53
8631.0,essays,essays,4.48,1.79
8632.0,grabbed,grabbed,4.48,1.71
8633.0,heck,heck,4.48,1.39
8634.0,hidden,hidden,4.48,1.43
8635.0,issue,issue,4.48,1.4
8636.0,lehman,lehman,4.48,1.31
8637.0,ms,ms,4.48,1.55
8638.0,negroes,negroes,4.48,2.04
8639.0,nuthin,nuthin,4.48,1.47
8640.0,snoop,snoop,4.48,1.8
8641.0,y,y,4.48,1.16
8642.0,ashes,ashes,4.47,1.96
8643.0,commanded,commanded,4.47,1.6
8644.0,nerves,nerves,4.47,1.7
8645.0,spill,spill,4.47,1.68
8646.0,craving,craving,4.46,1.46
8647.0,crowds,crowds,4.46,1.9
8648.0,gats,gats,4.46,1.67
8649.0,hammer,hammer,4.46,1.54
8650.0,isn't,isn't,4.46,1.07
8651.0,kicks,kicks,4.46,1.57
8652.0,lecture,lecture,4.46,1.43
8653.0,neither,neither,4.46,1.28
8654.0,ol,ol,4.46,1.34
8655.0,plastic,plastic,4.46,1.28
8656.0,politics,politics,4.46,1.76
8657.0,required,required,4.6,0.8
8658.0,rigid,rigid,4.46,1.61
8659.0,rumble,rumble,4.46,1.66
8660.0,scarcely,scarcely,4.46,1.4
8661.0,short,short,4.46,1.15
8662.0,shorter,shorter,4.46,1.16
8663.0,shy,shy,4.46,1.74
8664.0,skool,skool,4.46,1.79
8665.0,thrown,thrown,4.46,1.16
8666.0,tossed,tossed,4.46,1.49
8667.0,tricky,tricky,4.46,1.58
8668.0,compelled,compelled,4.45,1.28
8669.0,infantry,infantry,4.45,2.08
8670.0,auch,auch,4.44,1.15
8671.0,bail,bail,4.44,1.72
8672.0,blank,blank,4.44,0.84
8673.0,bottom,bottom,4.44,1.33
8674.0,busta,busta,4.44,1.39
8675.0,cop,cop,4.44,1.69
8676.0,correction,correction,4.44,1.31
8677.0,court's,court's,4.44,1.33
8678.0,errands,errands,4.44,1.54
8679.0,ew,ew,4.44,1.11
8680.0,gay,gay,4.44,2.18
8681.0,gaza,gaza,4.44,1.39
8682.0,harder,harder,4.44,1.47
8683.0,haze,haze,4.44,1.55
8684.0,liable,liable,4.44,1.74
8685.0,push,push,4.44,1.47
8686.0,rag,rag,4.44,1.26
8687.0,require,require,4.44,1.31
8688.0,tank,tank,4.44,1.61
8689.0,triste,triste,4.44,1.59
8690.0,unusual,unusual,4.44,1.49
8691.0,wat,wat,4.44,1.31
8692.0,weed,weed,4.44,2.1
8693.0,glocks,glocks,4.44,1.57
8694.0,longing,longing,4.43,1.7
8695.0,removal,removal,4.43,1.47
8696.0,-d,-d,4.42,1.13
8697.0,behind,behind,4.42,1.21
8698.0,below,below,4.42,1.21
8699.0,boa,boa,4.42,1.76
8700.0,breaks,breaks,4.42,1.83
8701.0,commercials,commercials,4.42,1.87
8702.0,constraints,constraints,4.42,1.59
8703.0,controlling,controlling,4.42,2.05
8704.0,dum,dum,4.42,1.53
8705.0,emotional,emotional,4.42,1.76
8706.0,hides,hides,4.42,1.11
8707.0,knocked,knocked,4.42,1.11
8708.0,na,na,4.42,0.93
8709.0,nada,nada,4.42,1.13
8710.0,niet,niet,4.42,1.39
8711.0,notwithstanding,notwithstanding,4.42,1.44
8712.0,recalled,recalled,4.42,1.72
8713.0,regulations,regulations,4.42,1.29
8714.0,remains,remains,4.42,1.44
8715.0,republican,republican,4.42,1.92
8716.0,sem,sem,4.42,1.23
8717.0,serious,serious,4.42,1.46
8718.0,stumble,stumble,4.42,1.58
8719.0,treatment,treatment,5.0,0.63
8720.0,vietnam,vietnam,4.42,1.98
8721.0,regime,regime,4.42,1.8
8722.0,beats,beats,4.4,1.93
8723.0,brokers,brokers,4.4,1.29
8724.0,controlled,controlled,4.4,1.76
8725.0,cus,cus,4.4,1.4
8726.0,desert,desert,4.4,1.83
8727.0,detroit,detroit,4.4,1.36
8728.0,fuk,fuk,4.4,1.77
8729.0,glock,glock,4.4,1.84
8730.0,hearings,hearings,4.4,1.65
8731.0,lobbying,lobbying,4.4,1.59
8732.0,morir,morir,4.4,1.41
8733.0,muero,muero,4.4,1.41
8734.0,nicht,nicht,4.4,1.2
8735.0,opposite,opposite,4.4,1.41
8736.0,shyt,shyt,4.4,1.43
8737.0,tied,tied,4.4,1.36
8738.0,wouldn,wouldn,4.4,1.44
8739.0,dich,dich,4.4,1.11
8740.0,3am,3am,4.38,1.23
8741.0,authorities,authorities,4.38,1.16
8742.0,chills,chills,4.38,1.76
8743.0,competitors,competitors,4.38,1.56
8744.0,economy,economy,4.38,1.66
8745.0,effing,effing,4.38,1.4
8746.0,far,far,4.38,1.82
8747.0,frozen,frozen,4.38,1.54
8748.0,mortality,mortality,4.38,2.55
8749.0,plaintiff,plaintiff,4.38,1.4
8750.0,prices,prices,4.38,1.6
8751.0,rarely,rarely,4.38,1.37
8752.0,rebel,rebel,4.38,1.6
8753.0,resistance,resistance,4.38,1.63
8754.0,slips,slips,4.38,1.47
8755.0,tangled,tangled,4.38,1.6
8756.0,acids,acids,4.38,1.95
8757.0,naive,naive,4.37,1.9
8758.0,querer,querer,4.37,1.47
8759.0,shack,shack,4.36,1.41
8760.0,billings,billings,4.36,1.37
8761.0,consequence,consequence,4.36,1.32
8762.0,custody,custody,4.36,1.7
8763.0,dang,dang,4.36,1.43
8764.0,divided,divided,4.36,1.27
8765.0,division,division,4.36,1.29
8766.0,duh,duh,4.36,1.24
8767.0,end,end,4.36,1.74
8768.0,grease,grease,4.36,1.34
8769.0,hide,hide,4.36,1.41
8770.0,irregular,irregular,4.36,1.52
8771.0,juvenile,juvenile,4.36,1.88
8772.0,morn,morn,4.36,1.63
8773.0,needle,needle,4.36,1.83
8774.0,operations,operations,4.36,1.77
8775.0,pulling,pulling,4.36,1.4
8776.0,reducing,reducing,4.36,1.48
8777.0,sharply,sharply,4.36,1.64
8778.0,strange,strange,4.36,1.75
8779.0,tease,tease,4.36,2.09
8780.0,burnin,burnin,4.35,1.73
8781.0,strictly,strictly,4.35,1.76
8782.0,storms,storms,4.34,1.98
8783.0,adios,adios,4.34,1.72
8784.0,arent,arent,4.34,1.14
8785.0,blown,blown,4.34,1.39
8786.0,burst,burst,4.34,2.0
8787.0,congress,congress,4.34,1.76
8788.0,ditch,ditch,4.34,1.55
8789.0,droppin,droppin,4.34,1.36
8790.0,faded,faded,4.34,1.32
8791.0,hiding,hiding,4.34,1.29
8792.0,ho,ho,4.34,1.93
8793.0,hurry,hurry,4.34,1.52
8794.0,icy,icy,4.34,1.85
8795.0,loud,loud,4.34,1.88
8796.0,replaced,replaced,4.34,1.49
8797.0,ripping,ripping,4.34,1.61
8798.0,shook,shook,4.34,1.42
8799.0,vampire,vampire,4.34,2.12
8800.0,hesitate,hesitate,4.33,1.25
8801.0,cease,cease,4.32,1.38
8802.0,communist,communist,4.32,1.74
8803.0,eff,eff,4.32,1.57
8804.0,fbi,fbi,4.32,1.41
8805.0,gop,gop,4.32,1.22
8806.0,howling,howling,4.32,1.83
8807.0,hunt,hunt,4.32,1.98
8808.0,reduced,reduced,4.32,1.58
8809.0,scattered,scattered,4.32,1.35
8810.0,separate,separate,4.32,1.56
8811.0,slowly,slowly,4.32,1.43
8812.0,surgical,surgical,4.32,2.04
8813.0,tripping,tripping,4.32,1.87
8814.0,waited,waited,4.32,1.61
8815.0,yikes,yikes,4.32,1.63
8816.0,bias,bias,4.31,1.73
8817.0,blunt,blunt,4.31,1.52
8818.0,shaking,shaking,4.31,1.75
8819.0,din,din,4.31,1.33
8820.0,smack,smack,4.31,2.0
8821.0,affected,affected,4.3,1.39
8822.0,brokerage,brokerage,4.3,1.83
8823.0,drop,drop,4.3,1.2
8824.0,formerly,formerly,4.3,1.25
8825.0,gore,gore,4.3,1.87
8826.0,guards,guards,4.3,1.72
8827.0,hadn't,hadn't,4.3,1.22
8828.0,ich,ich,4.3,1.58
8829.0,iran,iran,4.3,1.63
8830.0,legislation,legislation,4.3,1.56
8831.0,monday,monday,4.3,1.89
8832.0,muslims,muslims,4.3,1.39
8833.0,naw,naw,4.3,1.17
8834.0,pit,pit,4.3,1.02
8835.0,sneak,sneak,4.3,1.54
8836.0,so-called,so-called,4.3,1.27
8837.0,sudden,sudden,4.3,1.31
8838.0,sue,sue,4.3,2.16
8839.0,tick,tick,4.3,1.71
8840.0,rowdy,rowdy,4.29,2.04
8841.0,slippin,slippin,4.29,1.71
8842.0,chased,chased,4.29,1.63
8843.0,divide,divide,4.29,1.46
8844.0,leavin,leavin,4.29,1.44
8845.0,mortal,mortal,4.29,2.03
8846.0,rebellion,rebellion,4.29,1.68
8847.0,aged,aged,4.28,1.85
8848.0,aids,aids,4.28,2.35
8849.0,bieber,bieber,4.28,1.01
8850.0,fooling,fooling,4.28,1.51
8851.0,guerrillas,guerrillas,4.28,2.0
8852.0,idk,idk,4.28,1.7
8853.0,il,il,4.28,1.28
8854.0,jury,jury,4.28,1.34
8855.0,nor,nor,4.28,1.2
8856.0,petroleum,petroleum,4.28,1.63
8857.0,pimpin,pimpin,4.28,2.16
8858.0,rules,rules,4.28,1.23
8859.0,spider,spider,4.28,2.0
8860.0,swore,swore,4.28,1.58
8861.0,taken,taken,4.28,1.47
8862.0,tests,tests,4.28,1.68
8863.0,wasn't,wasn't,4.28,1.14
8864.0,moan,moan,4.27,2.23
8865.0,warn,warn,4.27,1.72
8866.0,blows,blows,4.26,1.76
8867.0,defendants,defendants,4.26,1.48
8868.0,fck,fck,4.26,1.78
8869.0,fires,fires,4.26,1.74
8870.0,intervention,intervention,4.26,1.48
8871.0,lawyers,lawyers,4.26,1.87
8872.0,non,non,4.8,0.4
8873.0,outlaw,outlaw,4.26,1.7
8874.0,owing,owing,4.26,1.95
8875.0,sht,sht,4.26,1.23
8876.0,split,split,4.26,1.5
8877.0,storm,storm,4.26,2.01
8878.0,concerning,concerning,4.24,1.69
8879.0,contrary,contrary,4.24,1.52
8880.0,4am,4am,4.24,1.55
8881.0,bah,bah,4.24,1.19
8882.0,barely,barely,4.24,1.57
8883.0,but,but,4.24,1.15
8884.0,courts,courts,4.24,1.46
8885.0,kanye,kanye,4.24,1.69
8886.0,lower,lower,5.0,0.0
8887.0,minority,minority,4.24,1.55
8888.0,orders,orders,5.0,0.0
8889.0,pounding,pounding,4.24,2.03
8890.0,protests,protests,4.24,1.64
8891.0,psychiatric,psychiatric,4.24,1.33
